id,ab_resistance,shield_glycans,region,env_length
1,-0.920818753952375,3,Asia,858
2,-2,3,Asia,856
3,0.382452920301996,5,Asia,849
4,0.963239893141563,4,Asia,855
5,0.615530276215794,4,Asia,863
6,-0.274308836268651,5,Asia,864
7,-0.267606240177031,4,Asia,857
8,2,4,Asia,859
9,0.528608215963581,3,Asia,863
10,-0.413660291245752,5,Asia,846
11,-0.296055521504495,4,Asia,857
12,-0.187601420248408,5,Asia,861
13,-0.373659632624958,5,Asia,861
14,-0.485385846532016,4,Asia,863
15,-0.168571780291891,5,Asia,851
16,-0.494850021680094,4,Asia,854
17,2,2,Asia,861
18,0.602059991327962,5,Asia,865
19,-0.210419287835575,4,Asia,859
20,0.23155623678893,5,Asia,858
21,-0.701277886394292,5,Asia,853
22,-1.09178314691061,3,Asia,863
23,-0.953660944395191,4,Asia,854
24,-1.38721614328026,3,Asia,865
25,-0.288192770958809,4,Asia,865
26,-0.265080216127307,4,Asia,857
27,0.21274942573102,5,Asia,874
28,-1.07572071393812,4,Asia,866
29,-0.489589051989823,4,Asia,863
30,-0.333482019445119,5,Asia,858
31,-0.48976339473661,5,Asia,857
32,-0.886691850081613,3,Asia,856
33,2,5,N.Africa,861
34,-0.609488801648582,4,N.Africa,847
35,0.340259649246172,4,N.Africa,872
36,-1.55284196865778,3,N.Africa,855
37,-0.795880017344075,5,Europe.Americas,853
38,-1.52287874528034,4,Europe.Americas,853
39,-0.354833273160136,5,N.Africa,866
40,1.2158349732044,5,N.Africa,866
41,-1.35644863143705,4,N.Africa,850
42,-0.682479872715191,6,N.Africa,877
43,1.95340199971093,3,N.Africa,856
44,0.532324966651428,5,N.Africa,866
45,-0.385092242966588,4,N.Africa,862
46,-0.341730966567969,4,N.Africa,864
47,2,4,N.Africa,875
48,-0.971062922929322,5,Europe.Americas,870
49,-0.460923901207223,5,Asia,859
50,-0.744727494896694,5,Asia,856
51,1.924742501084,6,Asia,852
52,-0.317737562598051,4,Asia,863
53,1.05901101673262,5,Asia,874
54,-0.638272163982407,5,Asia,861
55,0.278753600952829,5,Asia,861
56,0.591064607026499,5,Asia,856
57,-0.607690040107181,5,Asia,859
58,0.431363764158987,6,Asia,871
59,-1.13578566953867,5,Asia,856
60,-0.0377917194062082,5,Asia,863
61,0.572287117828317,5,Asia,860
62,-0.28642546222793,5,Asia,870
63,-0.610656688747922,5,Asia,852
64,0.917494481378525,5,Asia,847
65,-0.355935793856821,5,Asia,862
66,-0.244125144327509,5,Asia,852
67,0.740362689494244,3,Asia,849
68,0.714162046098853,3,Asia,849
69,0.707570176097936,3,Asia,849
70,0.371990911464915,2,Asia,849
71,0.57978359661681,3,Asia,849
72,0.367355921026019,3,Asia,849
73,0.690107439456331,3,Asia,849
74,0.736874361648423,3,Asia,849
75,0.754195388189838,2,Asia,849
76,0.761702367541413,3,Asia,849
77,0.718501688867274,3,Asia,849
78,0.614897216033135,3,Asia,849
79,0.697839368218363,3,Asia,849
80,0.537819095073274,3,Asia,849
81,0.5056925074122,2,Asia,849
82,0.734879802792628,3,Asia,849
83,0.732232880220498,3,Asia,849
84,0.714162046098853,3,Asia,849
85,0.693375151025185,3,Asia,849
86,-0.568636235841013,4,Asia,872
87,-0.721246399047171,5,Asia,853
88,-0.183758700008217,4,Asia,866
89,0.481442628502305,5,Asia,876
90,1.46269740810172,5,Asia,877
91,-0.508638306165727,6,Asia,866
92,-0.667561540084395,6,Asia,866
93,-0.983802646487561,5,Asia,857
94,-0.443697499232713,5,Europe.Americas,861
95,-0.787812395596042,5,Europe.Americas,861
96,-0.485452247339714,3,N.Africa,862
97,0.0767132446900251,5,N.Africa,849
98,-0.30189945437661,5,N.Africa,864
99,-0.54236028617032,5,N.Africa,860
100,-0.853871964321762,4,N.Africa,860
101,-0.552841968657781,3,N.Africa,857
102,-0.466927339951188,5,N.Africa,853
103,-0.988344989275222,4,N.Africa,850
104,-1.71503022839969,6,N.Africa,865
105,2,4,N.Africa,856
106,2,4,N.Africa,856
107,2,4,N.Africa,856
108,-1.77546693739391,5,N.Africa,837
109,-0.585026652029182,5,N.Africa,874
110,-0.951131104260069,5,N.Africa,845
111,-0.897703533846399,5,N.Africa,838
112,-0.769551078621726,5,N.Africa,838
113,-1.22184874961636,5,N.Africa,865
114,-1.30102999566398,5,N.Africa,865
115,-0.920818753952375,4,N.Africa,865
116,-0.958607314841775,5,N.Africa,865
117,-1.39351114955735,5,N.Africa,848
118,-0.698970004336019,5,N.Africa,841
119,-1.29251498803253,4,N.Africa,859
120,-0.226989250965023,4,N.Africa,856
121,0.537819095073274,5,N.Africa,854
122,-0.113509274827518,4,N.Africa,859
123,-0.527141203774599,6,N.Africa,856
124,-1.12778543660241,2,N.Africa,867
125,-1.23634742943547,6,N.Africa,861
126,-0.602059991327962,5,N.Africa,861
127,-0.840583211783261,5,N.Africa,875
128,-0.286896041798498,4,N.Africa,858
129,-0.455386328337828,4,N.Africa,858
130,-0.954990139094176,5,N.Africa,861
131,-0.714532709539943,6,N.Africa,856
132,-0.310531307292326,4,N.Africa,867
133,-0.958607314841775,6,N.Africa,861
134,-0.0655015487564323,3,N.Africa,862
135,-0.765254999371949,5,N.Africa,876
136,-0.537602002101044,4,N.Africa,859
137,-1.07520400420209,5,N.Africa,854
138,-1.11998716163323,3,N.Africa,850
139,-0.366531544420413,4,N.Africa,854
140,-0.709342233590868,5,N.Africa,848
141,-0.346787486224656,5,N.Africa,867
142,-0.537602002101044,5,N.Africa,867
143,-0.35202077353991,5,N.Africa,867
144,-0.769551078621726,5,N.Africa,862
145,-1.53820144247489,5,N.Africa,860
146,-1.37788963963878,5,N.Africa,867
147,-1.72630441206991,6,N.Africa,853
148,-0.431798275933005,5,N.Africa,850
149,-0.283996656365201,5,N.Africa,857
150,-0.142667503568732,4,N.Africa,859
151,-1,5,N.Africa,865
152,-1.55424016351137,6,N.Africa,860
153,-1.43179827593301,4,N.Africa,853
154,-0.588632864257266,4,N.Africa,846
155,0.195899652409234,5,N.Africa,844
156,-0.205316808659091,6,N.Africa,869
157,-1.23589862352377,5,N.Africa,847
158,-0.97905894013768,6,N.Africa,875
159,-1.31839700126913,6,N.Africa,857
160,-1.06318476880237,6,N.Africa,862
161,-0.469377742893922,5,N.Africa,853
162,-0.90678850818634,4,N.Africa,855
163,-0.619788758288394,6,N.Africa,861
164,-0.774690718274137,5,N.Africa,847
165,-0.00877392430750515,5,N.Africa,861
166,-0.296708621881339,4,N.Africa,863
167,-0.328827157284917,4,N.Africa,863
168,-1.01322826573376,3,N.Africa,848
169,-0.54515513999149,4,N.Africa,855
170,-1.00877392430751,5,N.Africa,859
171,-1.11543118508167,5,N.Africa,858
172,-1.39794000867204,3,N.Africa,844
173,-1.22184874961636,3,N.Africa,840
174,-1.52287874528034,3,N.Africa,840
175,-0.537602002101044,5,Europe.Americas,858
176,-0.96657624451305,2,Europe.Americas,858
177,-0.360991896476759,5,Asia,860
178,-0.969036157621725,5,Asia,846
179,-0.384060464075797,6,Asia,870
180,-0.457000392422946,3,Asia,777
181,0.326335860928751,3,Asia,859
182,-1.15490195998574,6,Asia,850
183,1.49317912068252,4,Asia,850
184,2,4,Asia,872
185,-0.160993584688699,5,Asia,846
186,-0.638272163982407,5,Asia,857
187,-0.0836250212624397,6,Asia,851
188,-0.439961790511463,6,Asia,848
189,-0.127867045702243,5,Asia,866
190,-0.302674739333217,4,Asia,845
191,-0.939113376995338,6,Europe.Americas,852
192,-0.462508322709204,5,Europe.Americas,844
193,-1.4143137215475,5,Europe.Americas,857
194,-0.785156151952302,5,Europe.Americas,862
195,-1.01331782022049,5,Europe.Americas,854
196,0.113943352306837,5,Europe.Americas,858
197,-0.307205939251578,5,Europe.Americas,875
198,-0.383324977043354,6,Europe.Americas,867
199,-0.505817567483942,5,Europe.Americas,865
200,-0.221848749616356,5,Europe.Americas,861
201,-0.259637310505756,6,Europe.Americas,848
202,0.113943352306837,5,Europe.Americas,853
203,-0.0457574905606751,7,Europe.Americas,853
204,0.959041392321094,5,Europe.Americas,869
205,-0.229147988357856,5,Europe.Americas,854
206,-0.744727494896694,5,Europe.Americas,865
207,-0.455931955649724,6,Europe.Americas,760
208,-0.0705810742857073,5,Europe.Americas,860
209,-0.148741651280925,6,Europe.Americas,856
210,2,6,Europe.Americas,845
211,2,6,Europe.Americas,845
212,-0.614393726401688,5,Asia,859
213,-0.172094652549042,6,Europe.Americas,862
214,0.157906847137075,6,Europe.Americas,869
215,-0.226652458019177,5,Europe.Americas,854
216,-0.945731760452813,6,Europe.Americas,855
217,-0.275724130399211,5,Europe.Americas,862
218,-0.742033590491823,5,Europe.Americas,850
219,-0.956559123755526,4,Europe.Americas,867
220,-0.0509028748870842,6,Europe.Americas,854
221,0.00270157738447249,5,Europe.Americas,862
222,1.49317912068252,5,Europe.Americas,857
223,-0.115227285636771,6,Europe.Americas,848
224,-1.92226882034761,5,Europe.Americas,855
225,-0.696113078274898,5,Europe.Americas,863
226,-1.10100072911021,6,Europe.Americas,855
227,0.0277897959240611,5,Europe.Americas,847
228,-0.114124490875807,5,Europe.Americas,867
229,-0.570522267956547,4,Europe.Americas,879
230,0.186334663252949,5,Europe.Americas,861
231,-0.638272163982407,6,Europe.Americas,847
232,1.8352613982493,5,Europe.Americas,861
233,-0.189028600177792,4,Europe.Americas,854
234,0.230448921378274,5,Europe.Americas,864
235,0.209817842744175,5,Europe.Americas,861
236,-0.380708359004242,5,Europe.Americas,855
237,-0.182434630440219,5,Europe.Americas,850
238,-0.321481620959886,6,Europe.Americas,857
239,0.258158193340794,6,Europe.Americas,858
240,-1.05943371350991,4,Europe.Americas,853
241,-1.41016205685254,4,Europe.Americas,853
242,-0.346536632985738,5,Europe.Americas,870
243,2,4,Europe.Americas,862
244,0.198406883263193,6,Europe.Americas,861
245,0.0256253229276666,6,Europe.Americas,853
246,-0.657695779281789,4,Europe.Americas,848
247,-1.47391930819797,5,Europe.Americas,847
248,-1.47925452848052,5,Europe.Americas,858
249,-1,5,Europe.Americas,856
250,-0.668998095155795,4,Europe.Americas,867
251,-1.22155931642877,4,Europe.Americas,856
252,-1.28996730093425,3,Europe.Americas,855
253,-0.780494062527143,5,Europe.Americas,848
254,-1.53790161886484,5,Europe.Americas,860
255,-0.610497246361537,5,Europe.Americas,850
256,0.585934247071568,4,Europe.Americas,875
257,-1.070274621622,6,Europe.Americas,858
258,-0.94279048749221,5,Europe.Americas,860
259,-0.863533109534161,5,Europe.Americas,850
260,-1.0028758443408,4,Europe.Americas,844
261,-0.0457574905606751,5,Europe.Americas,857
262,-1.15490195998574,4,Europe.Americas,857
263,-0.759101459876509,4,Europe.Americas,856
264,0.318063334962762,3,S.Africa,852
265,-0.0555173278498314,6,S.Africa,855
266,-0.744727494896694,4,S.Africa,863
267,-0.508638306165727,5,S.Africa,878
268,-0.552841968657781,6,S.Africa,859
269,1.30102999566398,5,S.Africa,850
270,0.187822366118341,5,Asia,880
271,1.21192108430851,5,Asia,882
272,-1.30102999566398,5,Asia,860
273,-0.0878576866171619,5,Asia,880
274,0.00961234514277268,5,Asia,865
275,-0.777335543282313,5,Asia,877
276,-0.0177287669604316,5,Asia,855
277,1.69897000433602,5,Asia,880
278,1.69897000433602,4,Asia,885
279,1.69897000433602,6,Asia,881
280,1.11627558758054,4,Asia,856
281,1.69897000433602,5,Asia,853
282,1.31576049066573,4,Asia,873
283,1.69897000433602,4,Asia,852
284,1.69897000433602,5,Asia,863
285,1.0068937079479,5,Asia,853
286,1.69897000433602,5,Asia,863
287,1.69897000433602,4,Asia,857
288,1.69897000433602,5,Asia,860
289,1.69897000433602,5,Asia,863
290,1.69897000433602,4,Asia,875
291,1.69897000433602,6,Asia,877
292,-1.0781055290709,5,N.Africa,848
293,-1.15082636690117,5,N.Africa,839
294,2,4,N.Africa,868
295,-1.39794000867204,3,N.Africa,859
296,-1.30102999566398,5,N.Africa,866
297,-1.04575749056068,4,N.Africa,831
298,-0.775104529150517,4,N.Africa,839
299,-1.30285787372454,5,N.Africa,866
300,-0.718671140198296,4,N.Africa,837
301,0.0636072872131883,5,N.Africa,855
302,-0.896572602617232,5,Asia,868
303,-1.76620203746607,5,Asia,866
304,-0.791612396204846,4,Asia,856
305,-1.00691663930194,5,Asia,859
306,0.570426178358973,5,Asia,874
307,-0.90284685015404,5,Asia,852
308,-0.256576475589953,6,Asia,856
309,-0.0998241122721899,6,Asia,856
310,-0.246593145685108,5,Asia,857
311,-0.674504861435736,4,Asia,847
312,-0.860120913598763,5,Asia,843
313,-0.189807820827048,3,Asia,861
314,-0.366531544420413,4,N.Africa,853
315,-0.823908740944319,4,N.Africa,853
316,1.20951501454263,6,S.Africa,862
317,0.729974285699556,6,S.Africa,856
318,0.338456493604605,6,S.Africa,861
319,-0.397940008672038,5,S.Africa,859
320,1.14952701375435,7,S.Africa,859
321,-0.292429823902064,6,S.Africa,859
322,-1.15490195998574,6,S.Africa,859
323,-0.309803919971486,3,S.Africa,860
324,-0.387216143280265,3,S.Africa,845
325,1.69897000433602,3,S.Africa,845
326,0.383815365980431,3,S.Africa,845
327,1.69897000433602,3,S.Africa,849
328,1.69897000433602,3,S.Africa,852
329,1.69897000433602,4,S.Africa,868
330,1.69897000433602,4,S.Africa,874
331,1.69897000433602,3,S.Africa,852
332,-0.24114107357342,5,S.Africa,862
333,0.0681858617461616,4,S.Africa,873
334,0.466867620354109,4,S.Africa,874
335,0.540329474790874,4,S.Africa,874
336,0.737987326333431,5,S.Africa,855
337,0.344392273685111,4,S.Africa,869
338,-1.30102999566398,4,S.Africa,857
339,-1.22184874961636,4,S.Africa,857
340,-1.30102999566398,4,S.Africa,857
341,-0.886056647693163,3,S.Africa,857
342,0.167317334748176,4,S.Africa,862
343,1.69897000433602,5,S.Africa,861
344,1.69897000433602,5,S.Africa,844
345,0.322219294733919,5,S.Africa,866
346,-0.537602002101044,4,S.Africa,845
347,-0.958607314841775,4,S.Africa,854
348,-0.125210979795403,5,S.Africa,848
349,1.30102999566398,4,S.Africa,844
350,0.0273047487510024,6,S.Africa,853
351,-0.544987549899746,3,S.Africa,857
352,-0.0861861476162833,5,S.Africa,852
353,-1.27572413039921,3,S.Africa,853
354,-1.13948232253825,2,S.Africa,849
355,0.176091259055681,5,S.Africa,860
356,-2,6,S.Africa,855
357,-1.09691001300806,4,S.Africa,843
358,-0.823908740944319,4,S.Africa,857
359,1.69897000433602,5,S.Africa,854
360,-0.602059991327962,4,S.Africa,863
361,0.0164692254431505,3,S.Africa,860
362,-0.283996656365201,5,S.Africa,865
363,-0.318758762624413,5,S.Africa,858
364,-0.757980635024448,4,S.Africa,850
365,1.30102999566398,4,S.Africa,865
366,-0.243721514274854,5,S.Africa,850
367,1.65051499783199,5,S.Africa,857
368,0.364556623323751,5,S.Africa,848
369,-0.195519810894007,5,S.Africa,865
370,-0.744727494896694,6,S.Africa,866
371,-0.35286163393685,4,S.Africa,863
372,1.30102999566398,5,S.Africa,864
373,1.30102999566398,6,S.Africa,862
374,-1.69897000433602,5,S.Africa,847
375,-1.45296410025999,4,S.Africa,852
376,-1.19219446772938,5,S.Africa,841
377,-0.443697499232713,5,N.Africa,863
378,0.0856437226460788,3,N.Africa,880
379,-0.517154989336544,4,N.Africa,847
380,-0.0409586076789064,4,N.Africa,852
381,0.173186268412274,5,N.Africa,870
382,1.30102999566398,4,N.Africa,862
383,-0.3767507096021,4,N.Africa,856
384,-0.795907161597461,6,N.Africa,862
385,-0.600326278518962,6,N.Africa,862
386,-0.88585625032812,4,N.Africa,849
387,-0.585026652029182,4,N.Africa,860
388,-0.0915149811213502,5,N.Africa,858
389,0.568259234933557,4,N.Africa,852
390,-1.22184874961636,4,N.Africa,848
391,0.354108439147401,3,N.Africa,855
392,-0.0680846829187539,6,N.Africa,850
393,-0.769551078621726,6,N.Africa,844
394,0.521138083704036,3,N.Africa,869
395,-0.522878745280338,5,N.Africa,851
396,0.296665190261531,5,N.Africa,862
397,-0.823908740944319,5,N.Africa,857
398,-0.0457574905606751,4,N.Africa,839
399,1.94175249963867,5,N.Africa,848
400,1.94175249963867,3,N.Africa,873
401,1.94623307658954,5,N.Africa,867
402,-0.781464494783472,5,N.Africa,869
403,-0.490730254623812,4,N.Africa,857
404,-0.465301385444885,3,N.Africa,842
405,-1,5,N.Africa,857
406,1.30102999566398,5,N.Africa,861
407,-0.0282604091122217,5,N.Africa,851
408,2,4,N.Africa,863
409,-1.1074045771711,5,N.Africa,859
410,0.320146286111054,5,S.Africa,857
411,-1.09691001300806,4,S.Africa,856
412,-0.958607314841775,4,S.Africa,856
413,0.53655844257153,4,S.Africa,868
414,-1.69897000433602,2,S.Africa,854
415,-0.455931955649724,5,S.Africa,860
416,-0.327902142064283,3,S.Africa,849
417,-0.0757207139381184,4,S.Africa,846
418,0.238046103128795,3,S.Africa,851
419,1.30102999566398,4,S.Africa,853
420,1.30102999566398,3,S.Africa,859
421,-0.795880017344075,6,S.Africa,860
422,-0.267606240177031,5,S.Africa,869
423,-0.397940008672038,4,S.Africa,841
424,0.00432137378264258,4,S.Africa,873
425,-0.408935392973501,4,S.Africa,883
426,1.30102999566398,3,S.Africa,844
427,1.30102999566398,5,S.Africa,869
428,0.235528446907549,3,S.Africa,868
429,-0.397940008672038,4,S.Africa,861
430,1.30102999566398,4,S.Africa,849
431,1.30102999566398,4,S.Africa,888
432,0.0413926851582251,5,S.Africa,861
433,1.30102999566398,4,S.Africa,857
434,1.30102999566398,4,S.Africa,855
435,0.721810615212547,4,S.Africa,848
436,-0.508638306165727,5,S.Africa,864
437,1.30102999566398,3,S.Africa,876
438,0.488550716500444,3,S.Africa,847
439,-0.853871964321762,5,S.Africa,855
440,0.989894563718773,4,S.Africa,854
441,-0.356547323513813,5,S.Africa,834
442,0.421603926869831,4,S.Africa,845
443,0.204119982655925,5,S.Africa,850
444,-0.387216143280265,4,S.Africa,859
445,-0.167491087293764,6,S.Africa,849
446,0.0644579892269184,5,S.Africa,849
447,0.136720567156407,3,S.Africa,858
448,-0.301029995663981,4,S.Africa,843
449,-0.161150909262745,3,S.Africa,862
450,-0.795880017344075,6,S.Africa,865
451,0.0128372247051722,4,S.Africa,863
452,0.354108439147401,5,S.Africa,864
453,-0.0567528748621383,3,S.Africa,873
454,1.30102999566398,6,S.Africa,861
455,1.30102999566398,4,S.Africa,844
456,1.30102999566398,4,S.Africa,852
457,-0.886056647693163,4,S.Africa,852
458,-0.619788758288394,4,S.Africa,858
459,1.30102999566398,4,S.Africa,843
460,-0.220403508742175,4,S.Africa,850
461,1.30102999566398,4,S.Africa,864
462,0.123851640967086,5,S.Africa,852
463,-0.795880017344075,4,S.Africa,842
464,-0.744727494896694,6,S.Africa,857
465,0.155336037465062,4,S.Africa,867
466,-0.823908740944319,3,S.Africa,849
467,1.30102999566398,3,S.Africa,854
468,-1.30102999566398,2,S.Africa,850
469,-0.823908740944319,4,S.Africa,838
470,-0.744727494896694,4,S.Africa,849
471,-0.318758762624413,3,S.Africa,858
472,1.30102999566398,3,S.Africa,852
473,2,5,S.Africa,866
474,1.30102999566398,5,S.Africa,866
475,-1.30102999566398,5,S.Africa,848
476,-0.443697499232713,5,S.Africa,859
477,0.100370545117563,5,S.Africa,859
478,0.0681858617461616,4,S.Africa,861
479,1.30102999566398,4,S.Africa,855
480,-0.19730151333992,5,S.Africa,873
481,-0.0886399453196762,5,S.Africa,853
482,-0.346787486224656,3,S.Africa,837
483,-1.15490195998574,4,S.Africa,845
484,1.30102999566398,4,S.Africa,848
485,-0.958607314841775,4,S.Africa,856
486,0.296665190261531,4,S.Africa,863
487,-0.236572006437063,5,S.Africa,868
488,-0.292429823902064,4,S.Africa,861
489,0.597695185925512,4,S.Africa,843
490,-1.39794000867204,4,S.Africa,835
491,-0.468521082957745,5,S.Africa,863
492,-0.537602002101044,3,S.Africa,855
493,1.30102999566398,5,S.Africa,864
494,-0.180456064458131,3,S.Africa,846
495,1.30102999566398,4,S.Africa,847
496,1.30102999566398,6,S.Africa,848
497,0.201397124320452,4,S.Africa,850
498,-0.408935392973501,4,S.Africa,857
499,-0.2518119729938,5,S.Africa,863
500,-0.397940008672038,7,S.Africa,847
501,-0.638272163982407,6,S.Africa,848
502,-1.39794000867204,5,S.Africa,850
503,-0.468521082957745,4,S.Africa,837
504,0.737192642704737,5,S.Africa,856
505,-0.619788758288394,3,S.Africa,867
506,0.326335860928751,4,S.Africa,844
507,0.489958479424835,4,S.Africa,841
508,1.30102999566398,3,S.Africa,860
509,1.30102999566398,4,S.Africa,850
510,1.30102999566398,4,S.Africa,845
511,0.743335066578659,4,S.Africa,845
512,1.30102999566398,5,S.Africa,865
513,-1.22184874961636,4,S.Africa,854
514,1.30102999566398,4,S.Africa,859
515,-1,6,S.Africa,841
516,-0.920818753952375,6,S.Africa,853
517,0.110589710299249,4,S.Africa,866
518,1.30102999566398,4,S.Africa,848
519,-0.292429823902064,5,S.Africa,854
520,-1.22184874961636,5,S.Africa,854
521,0.376576957056512,3,S.Africa,850
522,-0.2518119729938,4,S.Africa,853
523,-0.619788758288394,5,S.Africa,860
524,1.06438610005271,4,S.Africa,855
525,0.750430830116098,4,S.Africa,843
526,-1.02498200236712,3,S.Africa,858
527,1.96960999981148,4,S.Africa,861
528,1.97087624981933,4,S.Africa,859
529,-0.387216143280265,6,S.Africa,857
530,-0.173925197299174,3,S.Africa,883
531,-0.108050186269655,5,S.Africa,846
532,0.103803720955957,4,S.Africa,873
533,-1.15490195998574,5,S.Africa,851
534,-0.638272163982407,3,S.Africa,845
535,-0.318758762624413,4,S.Africa,867
536,-0.397940008672038,6,S.Africa,875
537,0.296665190261531,4,S.Africa,847
538,-1.15490195998574,3,S.Africa,847
539,0.313867220369153,5,S.Africa,850
540,0.532754378992498,6,S.Africa,845
541,-0.2518119729938,4,S.Africa,860
542,-0.309803919971486,4,S.Africa,878
543,0.344392273685111,5,S.Africa,857
544,2,5,S.Africa,868
545,2,5,S.Africa,871
546,-0.593170386378456,4,S.Africa,847
547,0.924795995797912,2,S.Africa,854
548,-0.188599283055905,4,S.Africa,869
549,-0.56658222322997,5,S.Africa,858
550,-0.909459800245764,4,S.Africa,842
551,-0.101022649889637,5,S.Africa,848
552,-1.31184724440843,5,S.Africa,859
553,-0.288142176490635,4,S.Africa,878
554,-0.147532205817685,4,S.Africa,856
555,-0.818756839032591,4,S.Africa,834
556,0.389692236786032,3,S.Africa,836
557,1.07306401783912,5,S.Africa,844
558,-0.486529357248499,4,S.Africa,865
559,-1.18157614490792,4,S.Africa,854
560,-0.0578083412706676,6,S.Africa,843
561,-0.636237641130625,4,S.Africa,846
562,0.556302500767287,5,N.Africa,854
563,-0.241383286024073,5,N.Africa,867
564,-0.0915149811213502,4,N.Africa,843
565,-0.455931955649724,5,N.Africa,852
566,-0.292429823902064,5,N.Africa,850
567,-0.229147988357856,4,N.Africa,852
568,0.561101383649056,3,Europe.Americas,868
569,-0.803685614646401,4,N.Africa,847
570,0.376766691344971,4,N.Africa,856
571,0.786864238900592,4,N.Africa,842
572,0.195899652409234,4,N.Africa,840
573,-0.457510690209257,3,N.Africa,859
574,2,4,N.Africa,870
575,0.064083435963596,3,N.Africa,858
576,-0.239577516576788,3,N.Africa,847
577,0.0170333392987804,4,N.Africa,850
578,1.55167946993328,3,N.Africa,851
579,2,4,N.Africa,859
580,0.0899051114393979,4,N.Africa,844
581,-0.645891560852599,3,N.Africa,849
582,-0.481486060122112,4,N.Africa,843
583,0.719331286983727,4,N.Africa,846
584,0.614645209968057,3,N.Africa,842
585,-0.8168725712986,5,N.Africa,853
586,-0.511181457166195,4,N.Africa,841
587,-0.75532712158389,4,N.Africa,851
588,-0.652943334633478,4,Europe.Americas,858
589,-0.394490247888612,5,Europe.Americas,845
590,-0.85873840937791,5,Europe.Americas,862
591,-1.24496406623223,5,Europe.Americas,850
592,-0.900526543985831,4,Europe.Americas,859
593,-0.853871964321762,5,Europe.Americas,866
594,2,5,Europe.Americas,858
595,-0.333669255698031,5,Europe.Americas,861
596,-0.0757207139381184,7,Europe.Americas,883
597,1.30102999566398,2,N.Africa,853
598,1.30102999566398,1,Europe.Americas,845
599,1.30102999566398,5,N.Africa,869
600,1.30102999566398,6,N.Africa,876
601,1.30102999566398,4,N.Africa,873
602,1.30102999566398,3,N.Africa,865
603,1.30102999566398,2,N.Africa,896
604,1.30102999566398,4,N.Africa,879
605,1.30102999566398,5,N.Africa,864
606,1.30102999566398,5,Europe.Americas,875
607,1.30102999566398,5,Europe.Americas,862
608,1.30102999566398,4,Europe.Americas,872
609,1.30102999566398,5,Europe.Americas,878
610,1.30102999566398,2,Europe.Americas,897
611,1.30102999566398,6,Europe.Americas,880
